t_ms,PWM,Presion_kPa
10,0,0.175
20,0,0.094
30,0,0.081
40,0,0.094
50,0,0.088
60,0,0.113
70,0,0.131
80,0,0.113
90,0,0.119
100,0,0.013
110,0,0.044
120,0,0.075
130,0,0.075
140,0,0.075
150,0,0.044
160,0,0.106
170,0,0.113
180,0,0.125
190,0,0.119
200,0,0.131
210,0,0.125
220,0,0.144
230,0,0.156
240,0,0.163
250,0,0.131
260,0,0.15
270,0,0.113
280,0,0.119
290,0,0.144
300,0,0.144
310,0,0.156
320,0,0.15
330,0,0.144
340,0,0.181
350,0,0.194
360,0,0.175
370,0,0.144
380,0,0.156
390,0,0.144
400,0,0.056
410,0,0.15
420,0,0.138
430,0,0.131
440,0,0.106
450,0,0.081
460,0,0.1
470,0,0.1
480,0,0.063
490,0,0.131
500,0,0.125
510,0,0.1
520,0,0.056
530,0,0.006
540,0,0.019
550,0,0.038
560,0,-0.025
570,0,-0.025
580,0,-0.012
590,0,0.013
600,0,0.044
610,0,-0.031
620,0,-0.012
630,0,-0.081
640,0,-0.012
650,0,-0.081
660,0,-0.069
670,0,-0.087
680,0,-0.075
690,0,-0.044
700,0,-0.094
710,0,-0.087
720,0,-0.131
730,0,-0.087
740,0,-0.056
750,0,-0.019
760,0,-0.106
770,0,-0.031
780,0,-0.075
790,0,-0.062
800,0,-0.1
810,0,-0.112
820,0,-0.069
830,0,-0.056
840,0,-0.069
850,0,-0.1
860,0,-0.062
870,0,-0.056
880,0,-0.125
890,0,-0.087
900,0,-0.125
910,0,-0.112
920,0,-0.181
930,0,-0.187
940,0,-0.237
950,0,-0.162
960,0,-0.2
970,0,-0.181
980,0,-0.194
990,0,-0.137
1000,0,-0.194
1010,0,-0.162
1020,0,-0.162
1030,0,-0.244
1040,0,-0.187
1050,0,-0.231
1060,0,-0.2
1070,0,-0.194
1080,0,-0.225
1090,0,-0.187
1100,0,-0.212
1110,0,-0.187
1120,0,-0.156
1130,0,-0.1
1140,0,-0.119
1150,0,-0.094
1160,0,-0.156
1170,0,-0.119
1180,0,-0.062
1190,0,-0.031
1200,0,-0.025
1210,0,-0.012
1220,0,0.044
1230,0,0.056
1240,0,0.094
1250,0,0.094
1260,0,0.069
1270,0,0.131
1280,0,0.113
1290,0,0.106
1300,0,0.144
1310,0,0.138
1320,0,0.169
1330,0,0.156
1340,0,0.194
1350,0,0.163
1360,0,0.175
1370,0,0.206
1380,0,0.15
1390,0,0.206
1400,0,0.206
1410,0,0.225
1420,0,0.131
1430,0,0.156
1440,0,0.181
1450,0,0.244
1460,0,0.181
1470,0,0.169
1480,0,0.175
1490,0,0.244
1500,0,0.231
1510,0,0.194
1520,0,0.294
1530,0,0.288
1540,0,0.325
1550,0,0.256
1560,0,0.306
1570,0,0.25
1580,0,0.288
1590,0,0.238
1600,0,0.213
1610,0,0.275
1620,0,0.231
1630,0,0.25
1640,0,0.25
1650,0,0.238
1660,0,0.231
1670,0,0.244
1680,0,0.175
1690,0,0.163
1700,0,0.225
1710,0,0.225
1720,0,0.188
1730,0,0.2
1740,0,0.206
1750,0,0.156
1760,0,0.194
1770,0,0.213
1780,0,0.15
1790,0,0.225
1800,0,0.206
1810,0,0.169
1820,0,0.238
1830,0,0.231
1840,0,0.163
1850,0,0.175
1860,0,0.2
1870,0,0.194
1880,0,0.244
1890,0,0.256
1900,0,0.194
1910,0,0.206
1920,0,0.225
1930,0,0.231
1940,0,0.25
1950,0,0.219
1960,0,0.156
1970,0,0.181
1980,0,0.144
1990,0,0.175
2000,0,0.131
2010,0,0.088
2020,0,0.119
2030,0,0.169
2040,0,0.163
2050,0,0.119
2060,0,0.156
2070,0,0.1
2080,0,0.106
2090,0,0.1
2100,0,0.156
2110,0,0.138
2120,0,0.106
2130,0,0.125
2140,0,0.106
2150,0,0.138
2160,0,0.106
2170,0,0.069
2180,0,0.088
2190,0,0.075
2200,0,0.069
2210,0,0.144
2220,0,0.169
2230,0,0.088
2240,0,0.125
2250,0,0.1
2260,0,0.125
2270,0,0.106
2280,0,0.119
2290,0,0.094
2300,0,0.138
2310,0,0.1
2320,0,0.1
2330,0,0.088
2340,0,0.156
2350,0,0.088
2360,0,0.088
2370,0,0.075
2380,0,0.131
2390,0,0.075
2400,0,0.144
2410,0,0.075
2420,0,0.131
2430,0,0.069
2440,0,0.119
2450,0,0.113
2460,0,0.15
2470,0,0.069
2480,0,0.069
2490,0,0.1
2500,0,0.075
2510,0,0.1
2520,0,0.056
2530,0,0.088
2540,0,0.144
2550,0,0.131
2560,0,0.138
2570,0,0.075
2580,0,0.025
2590,0,0.063
2600,0,0.088
2610,0,0.106
2620,0,0.075
2630,0,0.1
2640,0,0.038
2650,0,0.119
2660,0,0.113
2670,0,0.081
2680,0,0.081
2690,0,0.15
2700,0,0.088
2710,0,0.1
2720,0,0.125
2730,0,0.125
2740,0,0.094
2750,0,0.15
2760,0,0.094
2770,0,0.088
2780,0,0.081
2790,0,0.156
2800,0,0.131
2810,0,0.144
2820,0,0.156
2830,0,0.094
2840,0,0.144
2850,0,0.15
2860,0,0.106
2870,0,0.181
2880,0,0.15
2890,0,0.15
2900,0,0.175
2910,0,0.119
2920,0,0.1
2930,0,0.075
2940,0,0.138
2950,0,0.088
2960,0,0.125
2970,0,0.056
2980,0,0.106
2990,0,0.125
