t_ms,PWM,Presion_kPa
10,0,3.138
20,0,3.15
30,0,3.175
40,0,3.175
50,0,3.163
60,0,3.163
70,0,3.175
80,0,3.163
90,0,3.169
100,0,3.175
110,0,3.156
120,0,3.156
130,0,3.106
140,0,3.181
150,0,3.169
160,0,3.144
170,0,3.181
180,0,3.169
190,0,3.181
200,0,3.163
210,0,3.119
220,0,3.163
230,0,3.169
240,0,3.163
250,0,3.144
260,0,3.144
270,0,3.144
280,0,3.169
290,0,3.169
300,0,3.163
310,0,3.156
320,0,3.125
330,0,3.1
340,0,3.125
350,0,3.163
360,0,3.169
370,0,3.169
380,0,3.175
390,0,3.169
400,0,3.144
410,0,3.163
420,0,3.181
430,0,3.163
440,0,3.163
450,0,3.169
460,0,3.138
470,0,3.175
480,0,3.169
490,0,3.163
500,0,3.163
510,0,3.163
520,0,3.163
530,0,3.163
540,0,3.169
550,0,3.156
560,0,3.194
570,0,3.175
580,0,3.181
590,0,3.169
600,0,3.169
610,0,3.169
620,0,3.163
630,0,3.169
640,0,3.163
650,0,3.169
660,0,3.169
670,0,3.169
680,0,3.188
690,0,3.138
700,0,3.175
710,0,3.169
720,0,3.169
730,0,3.163
740,0,3.175
750,0,3.156
760,0,3.169
770,0,3.163
780,0,3.163
790,0,3.181
800,0,3.163
810,0,3.125
820,0,3.163
830,0,3.163
840,0,3.15
850,0,3.175
860,0,3.175
870,0,3.175
880,0,3.138
890,0,3.175
900,0,3.144
910,0,3.169
920,0,3.113
930,0,3.15
940,0,3.138
950,0,3.15
960,0,3.156
970,0,3.188
980,0,3.175
990,0,3.169
1000,0,3.175
1010,0,3.169
1020,0,3.138
1030,0,3.175
1040,0,3.125
1050,0,3.125
1060,0,3.175
1070,0,3.138
1080,0,3.175
1090,0,3.138
1100,0,3.181
1110,0,3.181
1120,0,3.181
1130,0,3.125
1140,0,3.125
1150,0,3.175
1160,0,3.175
1170,0,3.15
1180,0,3.144
1190,0,3.138
1200,0,3.181
1210,0,3.175
1220,0,3.1
1230,0,3.15
1240,0,3.163
1250,0,3.119
1260,0,3.156
1270,0,3.131
1280,0,3.156
1290,0,3.156
1300,0,3.138
1310,0,3.138
1320,0,3.131
1330,0,3.169
1340,0,3.15
1350,0,3.119
1360,0,3.169
1370,0,3.163
1380,0,3.15
1390,0,3.175
1400,0,3.181
1410,0,3.169
1420,0,3.106
1430,0,3.106
1440,0,3.138
1450,0,3.175
1460,0,3.15
1470,0,3.106
1480,0,3.131
1490,0,3.175
1500,0,3.175
1510,0,3.131
1520,0,3.144
1530,0,3.113
1540,0,3.169
1550,0,3.113
1560,0,3.163
1570,0,3.175
1580,0,3.169
1590,0,3.113
1600,0,3.175
1610,0,3.138
1620,0,3.175
1630,0,3.15
1640,0,3.15
1650,0,3.175
1660,0,3.163
1670,0,3.15
1680,0,3.113
1690,0,3.181
1700,0,3.188
1710,0,3.181
1720,0,3.144
1730,0,3.156
1740,0,3.156
1750,0,3.131
1760,0,3.113
1770,0,3.163
1780,0,3.2
1790,0,3.175
1800,0,3.138
1810,0,3.144
1820,0,3.15
1830,0,3.113
1840,0,3.169
1850,0,3.113
1860,0,3.156
1870,0,3.156
1880,0,3.163
1890,0,3.119
1900,0,3.156
1910,0,3.188
1920,0,3.144
1930,0,3.106
1940,0,3.169
1950,0,3.131
1960,0,3.163
1970,0,3.163
1980,0,3.181
1990,0,3.163
2000,0,3.163
2010,0,3.138
2020,0,3.113
2030,0,3.15
2040,0,3.175
2050,0,3.181
2060,0,3.113
2070,0,3.144
2080,0,3.163
2090,0,3.169
2100,0,3.125
2110,0,3.194
2120,0,3.15
2130,0,3.169
2140,0,3.119
2150,0,3.125
2160,0,3.175
2170,0,3.131
2180,0,3.175
2190,0,3.175
2200,0,3.175
2210,0,3.169
2220,0,3.175
2230,0,3.175
2240,0,3.169
2250,0,3.15
2260,0,3.15
2270,0,3.156
2280,0,3.175
2290,0,3.131
2300,0,3.113
2310,0,3.144
2320,0,3.144
2330,0,3.138
2340,0,3.175
2350,0,3.169
2360,0,3.15
2370,0,3.119
2380,0,3.175
2390,0,3.131
2400,0,3.169
2410,0,3.169
2420,0,3.156
2430,0,3.113
2440,0,3.194
2450,0,3.163
2460,0,3.163
2470,0,3.169
2480,0,3.119
2490,0,3.163
2500,0,3.181
2510,0,3.144
2520,0,3.181
2530,0,3.181
2540,0,3.131
2550,0,3.181
2560,0,3.138
2570,0,3.181
2580,0,3.169
2590,0,3.156
2600,0,3.163
2610,0,3.181
2620,0,3.188
2630,0,3.15
2640,0,3.156
2650,0,3.181
2660,0,3.131
2670,0,3.119
2680,0,3.169
2690,0,3.169
2700,0,3.163
2710,0,3.188
2720,0,3.169
2730,0,3.156
2740,0,3.194
2750,0,3.181
2760,0,3.144
